NASDAQ100,LEVERAGE 3.0x,1986-2025
Date,Close-Price,Change (%)
1994-03-07,1388.4435247499787,2.40%
1994-03-08,1355.1208801559792,-2.40%
1994-03-09,1366.0973592852426,0.81%
1994-03-10,1333.3110226623967,-2.40%
1994-03-11,1330.111076208007,-0.24%
1994-03-14,1364.0289086513112,2.55%
1994-03-15,1363.2104913061203,-0.06%
1994-03-16,1387.7482801496305,1.80%
1994-03-17,1419.388940937042,2.28%
1994-03-18,1410.0209739268573,-0.66%
1994-03-21,1364.3362943716272,-3.24%
1994-03-22,1341.415444626184,-1.68%
1994-03-23,1339.8057460926325,-0.12%
1994-03-24,1275.4950702801862,-4.80%
1994-03-25,1236.8475696506964,-3.03%
1994-03-28,1181.5604832873103,-4.47%
1994-03-29,1083.3728071261348,-8.31%
1994-03-30,1059.9719544922104,-2.16%
1994-03-31,1082.5493571228947,2.13%
1994-04-04,1018.5706901169316,-5.91%
1994-04-05,1131.632036719911,11.10%
1994-04-06,1126.8791821656873,-0.42%
1994-04-07,1146.1488161807204,1.71%
1994-04-08,1092.852896228317,-4.65%
1994-04-11,1084.0007877688677,-0.81%
1994-04-12,1012.7819360124531,-6.57%
1994-04-13,946.242162816435,-6.57%
1994-04-14,933.7517662672581,-1.32%
1994-04-15,938.7940258051013,0.54%
1994-04-18,894.013550774198,-4.77%
1994-04-19,870.9480011642237,-2.58%
1994-04-20,856.577359145014,-1.65%
1994-04-21,940.8645712848835,9.84%
1994-04-22,956.6710960824695,1.68%
1994-04-25,1001.1563020503044,4.65%
1994-04-26,1006.5625460813761,0.54%
1994-04-28,982.405044975423,-2.40%
1994-04-29,988.5941967587681,0.63%
1994-05-02,1040.7919703476311,5.28%
1994-05-03,1018.3108637881223,-2.16%
1994-05-04,1021.9767828977597,0.36%
1994-05-05,1027.802050560277,0.57%
1994-05-06,997.8930108889729,-2.91%
1994-05-09,945.5036278173018,-5.25%
1994-05-10,961.1044376762873,1.65%
1994-05-11,923.3330332756092,-3.93%
1994-05-12,934.4130296749165,1.20%
1994-05-13,920.3968342297927,-1.50%
1994-05-16,887.5386672477891,-3.57%
1994-05-17,887.5386672477891,0.00%
1994-05-18,947.1812656868404,6.72%
1994-05-19,971.334387961855,2.55%
1994-05-20,960.843976571867,-1.08%
1994-05-23,957.0966850632367,-0.39%
1994-05-24,1012.2254541228792,5.76%
1994-05-25,1022.2464861186958,0.99%
1994-05-26,1002.3126796393813,-1.95%
1994-05-27,1010.4314123444602,0.81%
1994-05-31,1026.8004012244405,1.62%
1994-06-01,1029.8808024281138,0.30%
1994-06-02,1041.6214435757945,1.14%
1994-06-03,1059.1206838278679,1.68%
1994-06-06,1059.4384200330162,0.03%
1994-06-07,1036.236718634293,-2.19%
1994-06-08,962.5602879393948,-7.11%
1994-06-09,957.0736942981403,-0.57%
1994-06-10,990.6669809680049,3.51%
1994-06-13,968.6741739905151,-2.22%
1994-06-14,1011.6833073156939,4.44%
1994-06-15,1015.0218622298358,0.33%
1994-06-16,1015.3263687885047,0.03%
1994-06-17,968.1136926398393,-4.65%
1994-06-20,935.8755066749327,-3.33%
1994-06-21,883.6536534024715,-5.58%
1994-06-22,900.0896113557574,1.86%
1994-06-23,827.7224066027544,-8.04%
1994-06-24,815.5548872256938,-1.47%
1994-06-27,880.8808336924719,8.01%
1994-06-28,887.4874399451655,0.75%
1994-06-29,892.546118352853,0.57%
1994-06-30,874.6059413739606,-2.01%
1994-07-01,872.7692688970753,-0.21%
1994-07-05,849.9899909788617,-2.61%
1994-07-06,826.5302672278451,-2.76%
1994-07-07,865.9557609746134,4.77%
1994-07-08,866.4753344311981,0.06%
1994-07-11,862.8361380265872,-0.42%
1994-07-12,880.9556969251454,2.10%
1994-07-13,938.3059127949723,6.51%
1994-07-14,925.9202747460787,-1.32%
1994-07-15,923.6980660866882,-0.24%
1994-07-18,930.9029110021644,0.78%
1994-07-19,904.6514489119033,-2.82%
1994-07-20,866.1132971882563,-4.26%
1994-07-21,885.600846374992,2.25%
1994-07-22,906.5895864340794,2.37%
1994-07-25,914.4769158360558,0.87%
1994-07-26,898.8393605752592,-1.71%
1994-07-27,882.6602520849045,-1.80%
1994-07-28,885.0434347655337,0.27%
1994-07-29,943.7218144904886,6.63%
1994-08-01,969.7685365704261,2.76%
1994-08-02,963.6589947900325,-0.63%
1994-08-03,945.734937486938,-1.86%
1994-08-04,923.3210194684975,-2.37%
1994-08-05,920.2740601042515,-0.33%
1994-08-08,933.2499243517215,1.41%
1994-08-09,946.6887232623862,1.44%
1994-08-10,971.6813055565133,2.64%
1994-08-11,976.0538714315176,0.45%
1994-08-12,995.3797380858616,1.98%
1994-08-15,996.2755798501388,0.09%
1994-08-16,1023.4739031800477,2.73%
1994-08-17,1074.7499457293682,5.01%
1994-08-18,1064.1099212666475,-0.99%
1994-08-19,1051.6598351878276,-1.17%
1994-08-22,1040.932904868912,-1.02%
1994-08-23,1073.0977316293613,3.09%
1994-08-24,1087.262621686869,1.32%
1994-08-25,1113.0307458208476,2.37%
1994-08-26,1179.144772122606,5.94%
1994-08-29,1171.7161600582335,-0.63%
1994-08-30,1200.8918924436834,2.49%
1994-08-31,1166.3062059413053,-2.88%
1994-09-01,1111.0232917796875,-4.74%
1994-09-02,1109.356756842018,-0.15%
1994-09-06,1128.6595644110694,1.74%
1994-09-07,1157.4403833035517,2.55%
1994-09-08,1189.7329699977208,2.79%
1994-09-09,1137.2657460208213,-4.41%
1994-09-12,1109.9713681163216,-2.40%
1994-09-13,1152.5942686519884,3.84%
1994-09-14,1162.276060508665,0.84%
1994-09-15,1243.8678399563735,7.02%
1994-09-16,1219.6124170772243,-1.95%
1994-09-19,1214.1241612003769,-0.45%
1994-09-20,1150.7468799857172,-5.22%
1994-09-21,1123.4741789300556,-2.37%
1994-09-22,1122.1260099153396,-0.12%
1994-09-23,1093.5117966624985,-2.55%
1994-09-26,1082.6860298755396,-0.99%
1994-09-27,1086.2588937741289,0.33%
1994-09-28,1108.418575207121,2.04%
1994-09-29,1102.1005893284403,-0.57%
1994-09-30,1124.2528111739418,2.01%
1994-10-03,1114.4718117167286,-0.87%
1994-10-04,1029.2147181203989,-7.65%
1994-10-05,1063.7963326492443,3.36%
1994-10-06,1029.6484703712035,-3.21%
1994-10-07,1066.0980262223443,3.54%
1994-10-10,1111.5138021394162,4.26%
1994-10-11,1174.536634720721,5.67%
1994-10-12,1170.6606638261426,-0.33%
1994-10-13,1170.6606638261426,0.00%
1994-10-14,1161.1783124491508,-0.81%
1994-10-17,1144.108991256148,-1.47%
1994-10-18,1154.0627394800765,0.87%
1994-10-19,1203.9182498256157,4.32%
1994-10-20,1197.4170912765574,-0.54%
1994-10-21,1175.5043585061965,-1.83%
1994-10-24,1160.3403522814665,-1.29%
1994-10-25,1157.555535435991,-0.24%
1994-10-26,1204.0892679605179,4.02%
1994-10-27,1219.983246297597,1.32%
1994-10-28,1275.9804773026567,4.59%
1994-10-31,1287.0815074551897,0.87%
1994-11-01,1259.2805468941576,-2.16%
1994-11-02,1248.7025903002468,-0.84%
1994-11-03,1241.9595963126255,-0.54%
1994-11-04,1180.8551841740443,-4.92%
1994-11-07,1169.5189744059735,-0.96%
1994-11-08,1233.0238547162178,5.43%
1994-11-09,1241.1618121573447,0.66%
1994-11-10,1221.0549908003957,-1.62%
1994-11-11,1208.9665463914716,-0.99%
1994-11-14,1275.3388097883633,5.49%
1994-11-15,1271.8953950019347,-0.27%
1994-11-16,1280.671473227448,0.69%
1994-11-17,1264.5350126647822,-1.26%
1994-11-18,1277.8126302977623,1.05%
1994-11-21,1248.6785023269733,-2.28%
1994-11-22,1144.9133187836019,-8.31%
1994-11-23,1138.3873128665352,-0.57%
1994-11-25,1172.8804484463913,3.03%
1994-11-28,1196.10348132563,1.98%
1994-11-29,1243.110348141727,3.93%
1994-11-30,1203.9523721752626,-3.15%
1994-12-01,1147.9685868691129,-4.65%
1994-12-02,1177.9305669863968,2.61%
1994-12-05,1183.9380128780276,0.51%
1994-12-06,1159.7856774153158,-2.04%
1994-12-07,1122.9044928735086,-3.18%
1994-12-08,1042.392240734478,-7.17%
1994-12-09,1061.1553010676987,1.80%
1994-12-12,1063.0653806096207,0.18%
1994-12-13,1051.9031941132198,-1.05%
1994-12-14,1085.3537156860202,3.18%
1994-12-15,1102.2852336507221,1.56%
1994-12-16,1088.065754136628,-1.29%
1994-12-19,1074.6825453607473,-1.23%
1994-12-20,1076.2945691787886,0.15%
1994-12-21,1135.7060293974575,5.52%
1994-12-22,1152.7416198384192,1.50%
1994-12-23,1164.499584360771,1.02%
1994-12-27,1189.6527753829637,2.16%
1994-12-28,1156.461462949779,-2.79%
1994-12-29,1208.8491672214038,4.53%
1994-12-30,1190.7164297130828,-1.50%
1995-01-03,1135.3481157314245,-4.65%
1995-01-04,1149.312897554921,1.23%
1995-01-05,1135.1763489149955,-1.23%
1995-01-06,1165.8261103357004,2.70%
1995-01-09,1182.6140063245343,1.44%
1995-01-10,1218.0924265142703,3.00%
1995-01-11,1213.707293778819,-0.36%
1995-01-12,1215.527854719487,0.15%
1995-01-13,1243.9712065199233,2.34%
1995-01-16,1272.7069413905333,2.31%
1995-01-17,1302.488283819072,2.34%
1995-01-18,1324.760833472378,1.71%
1995-01-19,1311.2482729709598,-1.02%
1995-01-20,1238.8673683029629,-5.52%
1995-01-23,1254.848757354071,1.29%
1995-01-24,1270.6598516967322,1.26%
1995-01-25,1245.5007866331368,-1.98%
1995-01-26,1205.8938616182031,-3.18%
1995-01-27,1212.4056884709414,0.54%
1995-01-30,1163.3032580878682,-4.05%
1995-01-31,1194.7124460562407,2.70%
1995-02-01,1210.124236610366,1.29%
1995-02-02,1246.4279637086772,3.00%
1995-02-03,1291.6732987913022,3.63%
1995-02-06,1336.236027599602,3.45%
1995-02-07,1332.628190325083,-0.27%
1995-02-08,1381.0025936338836,3.63%
1995-02-09,1388.4600076395068,0.54%
1995-02-10,1430.9468838732757,3.06%
1995-02-13,1411.1998168758246,-1.38%
1995-02-14,1421.3604555573306,0.72%
1995-02-15,1447.797760030697,1.86%
1995-02-16,1431.292865566347,-1.14%
1995-02-17,1379.3369345462886,-3.63%
1995-02-21,1371.060912939011,-0.60%
1995-02-22,1413.4266951488262,3.09%
1995-02-23,1431.2358715077014,1.26%
1995-02-24,1405.0442550591106,-1.83%
1995-02-27,1368.7941132785854,-2.58%
1995-02-28,1443.5302718635962,5.46%
1995-03-01,1416.6806088069334,-1.86%
1995-03-02,1435.380792843185,1.32%
1995-03-03,1485.3320444341277,3.48%
1995-03-06,1491.124839407421,0.39%
1995-03-07,1438.7863575442204,-3.51%
1995-03-08,1487.5612150649695,3.39%
1995-03-09,1487.5612150649695,0.00%
1995-03-10,1535.7581984330745,3.24%
1995-03-13,1526.0829217829462,-0.63%
1995-03-14,1582.8532064732717,3.72%
1995-03-15,1553.8869927948108,-1.83%
1995-03-16,1565.541145240772,0.75%
1995-03-17,1557.5568854000442,-0.51%
1995-03-20,1585.592909337245,1.80%
1995-03-21,1591.301043810859,0.36%
1995-03-22,1591.301043810859,0.00%
1995-03-23,1609.4418757103028,1.14%
1995-03-24,1680.4182624291273,4.41%
1995-03-27,1699.0709051420909,1.11%
1995-03-28,1737.300000507788,2.25%
1995-03-29,1639.3162804791486,-5.64%
1995-03-30,1601.939869284224,-2.28%
1995-03-31,1588.4835743822366,-0.84%
1995-04-03,1602.7799265516767,0.90%
1995-04-04,1531.6164978127822,-4.44%
1995-04-05,1560.5640496214437,1.89%
1995-04-06,1510.4699436285953,-3.21%
1995-04-07,1552.612055055833,2.79%
1995-04-10,1608.5060890378431,3.60%
1995-04-11,1650.9706497884422,2.64%
1995-04-12,1691.0892365783013,2.43%
1995-04-13,1712.9042877301613,1.29%
1995-04-17,1691.8355649910804,-1.23%
1995-04-18,1651.7390621007917,-2.37%
1995-04-19,1582.3660214925583,-4.20%
1995-04-20,1603.2532529762602,1.32%
1995-04-21,1628.26400372269,1.56%
1995-04-24,1682.9736742477724,3.36%
1995-04-25,1712.762308281958,1.77%
1995-04-26,1756.9515758356326,2.58%
1995-04-27,1783.305849473167,1.50%
1995-04-28,1831.9900991637846,2.73%
1995-05-01,1790.7703219325995,-2.25%
1995-05-02,1783.2490865804825,-0.42%
1995-05-03,1892.918905405182,6.15%
1995-05-04,1883.2650189876156,-0.51%
1995-05-05,1838.0666585319127,-2.40%
1995-05-08,1914.162618195134,4.14%
1995-05-09,1904.9746376277974,-0.48%
1995-05-10,1867.256139802767,-1.98%
1995-05-11,1946.241074516424,4.23%
1995-05-12,1990.0314986930437,2.25%
1995-05-15,2028.8371129175582,1.95%
1995-05-16,2087.876272903459,2.91%
1995-05-17,2134.2271261619157,2.22%
1995-05-18,2047.7909275523582,-4.05%
1995-05-19,2071.1357441264554,1.14%
1995-05-22,2137.6192015129145,3.21%
1995-05-23,2241.5074947064422,4.86%
1995-05-24,2206.539977789022,-1.56%
1995-05-25,2221.765103635766,0.69%
1995-05-26,2147.113796153604,-3.36%
1995-05-30,1965.4679689990094,-8.46%
1995-05-31,2039.1730178364724,3.75%
1995-06-01,2075.266380252178,1.77%
1995-06-02,2096.43409733075,1.02%
1995-06-05,2200.8365153778213,4.98%
1995-06-06,2125.5679065519,-3.42%
1995-06-07,2151.712391802488,1.23%
1995-06-08,2200.125920618044,2.25%
1995-06-09,2194.185580632375,-0.27%
1995-06-12,2211.3002281613076,0.78%
1995-06-13,2259.064313089592,2.16%
1995-06-14,2269.230102498495,0.45%
1995-06-15,2348.880079096192,3.51%
1995-06-16,2425.6884576826374,3.27%
1995-06-19,2607.615092008835,7.50%
1995-06-20,2740.603461701285,5.10%
1995-06-21,2678.9398838130064,-2.25%
1995-06-22,2837.265230946355,5.91%
1995-06-23,2815.1345621449736,-0.78%
1995-06-26,2688.4535068484497,-4.50%
1995-06-27,2558.6012024676697,-4.83%
1995-06-28,2599.282961586906,1.59%
1995-06-29,2681.1603748768935,3.15%
1995-06-30,2708.508210700638,1.02%
1995-07-03,2722.3216025752113,0.51%
1995-07-05,2789.2907139985614,2.46%
1995-07-06,2950.790646339078,5.79%
1995-07-07,3169.444233232804,7.41%
1995-07-10,3270.2325598496072,3.18%
1995-07-11,3106.393908601142,-5.01%
1995-07-12,3366.399078751057,8.37%
1995-07-13,3428.0041818922014,1.83%
1995-07-14,3544.213523658347,3.39%
1995-07-17,3671.805210510048,3.60%
1995-07-18,3331.4288674957666,-9.27%
1995-07-19,2960.640834543488,-11.13%
1995-07-20,2854.057764499922,-3.60%
1995-07-21,2814.671767349823,-1.38%
1995-07-24,3043.5045820353635,8.13%
1995-07-25,3206.9407780906627,5.37%
1995-07-26,3276.210698897421,2.16%
1995-07-27,3402.017189735082,3.84%
1995-07-28,3226.473102744752,-5.16%
1995-07-31,3137.4224451089967,-2.76%
1995-08-01,2977.4139004084377,-5.10%
1995-08-02,2855.042189101651,-4.11%
1995-08-03,2878.1680308333744,0.81%
1995-08-04,2995.597286491376,4.08%
1995-08-07,3045.0246417184835,1.65%
1995-08-08,3078.824415241559,1.11%
1995-08-09,3238.615402392596,5.19%
1995-08-10,3141.456940320818,-3.00%
1995-08-11,3238.5279597767308,3.09%
1995-08-14,3392.034185070148,4.74%
1995-08-15,3379.8228620038954,-0.36%
1995-08-16,3594.7795960273434,6.36%
1995-08-17,3591.544294390919,-0.09%
1995-08-18,3577.537271642794,-0.39%
1995-08-21,3278.097402006292,-8.37%
1995-08-22,3454.1312324940304,5.37%
1995-08-23,3490.3996104352177,1.05%
1995-08-24,3345.8970665631996,-4.14%
1995-08-25,3293.701072324814,-1.56%
1995-08-28,3054.5783744740324,-7.26%
1995-08-29,3067.407603646823,0.42%
1995-08-30,3164.9511654427924,3.18%
1995-08-31,3230.465654567458,2.07%
1995-09-01,3170.378993392503,-1.86%
1995-09-05,3537.508880827355,11.58%
1995-09-06,3515.2225748781425,-0.63%
1995-09-07,3603.806183765071,2.52%
1995-09-08,3696.78438330621,2.58%
1995-09-11,3797.70659697047,2.73%
1995-09-12,3727.0692542668194,-1.86%
1995-09-13,3758.3766360026607,0.84%
1995-09-14,3691.8533695454134,-1.77%
1995-09-15,3414.9643668295075,-7.50%
1995-09-18,3451.845981991266,1.08%
1995-09-19,3624.7834656890286,5.01%
1995-09-20,3663.9311271184697,1.08%
1995-09-21,3512.244378455765,-4.14%
1995-09-22,3473.258465854906,-1.11%
1995-09-25,3390.9422402141445,-2.37%
1995-09-26,3266.833754222307,-3.66%
1995-09-27,3190.389844373505,-2.34%
1995-09-28,3510.0669067797307,10.02%
1995-09-29,3326.8414142458287,-5.22%
1995-10-02,3135.215348785269,-5.76%
1995-10-03,3123.9285735296417,-0.36%
1995-10-04,2892.445466231095,-7.41%
1995-10-05,3105.90794163895,7.38%
1995-10-06,3019.253110067223,-2.79%
1995-10-09,2692.2679982469426,-10.83%
1995-10-10,2748.805626210128,2.10%
1995-10-11,2951.6674814244357,7.38%
1995-10-12,3088.9200193106717,4.65%
1995-10-13,3038.8795149978387,-1.62%
1995-10-16,3014.264590926356,-0.81%
1995-10-17,3347.9436811419037,11.07%
1995-10-18,3493.5792312715766,4.35%
1995-10-19,3551.2232885875574,1.65%
1995-10-20,3382.895304708507,-4.74%
1995-10-23,3409.2818880852333,0.78%
1995-10-24,3425.646441148042,0.48%
1995-10-25,3254.021554446525,-5.01%
1995-10-26,3222.782947523838,-0.96%
1995-10-27,3406.4815755326968,5.70%
1995-10-30,3640.506859771793,6.87%
1995-10-31,3490.8820278351723,-4.11%
1995-11-01,3528.583553735792,1.08%
1995-11-02,3770.9972438774407,6.87%
1995-11-03,3899.965349618049,3.42%
1995-11-06,3787.646347549049,-2.88%
1995-11-07,3427.4411798971346,-9.51%
1995-11-08,3470.626938763838,1.26%
1995-11-09,3787.1481155791,9.12%
1995-11-10,3725.796316106718,-1.62%
1995-11-13,3629.670771151165,-2.58%
1995-11-14,3331.3118337625388,-8.22%
1995-11-15,3361.2936402664013,0.90%
1995-11-16,3331.0419975040036,-0.90%
1995-11-17,3282.0756801406947,-1.47%
1995-11-20,2995.5504732644117,-8.73%
1995-11-21,3035.9904046534816,1.35%
1995-11-22,2954.0186637278375,-2.70%
1995-11-24,3098.4701763841285,4.89%
1995-11-27,3027.82505636257,-2.28%
1995-11-28,3409.331013464254,12.60%
1995-11-29,3435.923795369275,0.78%
1995-11-30,3334.9076357854183,-2.94%
1995-12-01,3221.8542669322924,-3.39%
1995-12-04,3402.6002913071943,5.61%
1995-12-05,3287.2521414318803,-3.39%
1995-12-06,3266.5424529408597,-0.63%
1995-12-07,3219.5042416185115,-1.44%
1995-12-08,3421.3671575679923,6.27%
1995-12-11,3364.9145994681207,-1.65%
1995-12-12,3177.1523648178,-5.58%
1995-12-13,3218.1376303239495,1.29%
1995-12-14,2868.6478836707684,-10.86%
1995-12-15,2823.036382320403,-1.59%
1995-12-18,2593.523524437754,-8.13%
1995-12-19,2976.3275966447663,14.76%
1995-12-20,2823.6419909368897,-5.13%
1995-12-21,3057.439547786464,8.28%
1995-12-22,3127.149169475995,2.28%
1995-12-26,3125.2728799743095,-0.06%
1995-12-27,3049.328748990934,-2.43%
1995-12-28,2916.6829484098284,-4.35%
1995-12-29,2982.3083147490493,2.25%
1996-01-02,3133.511346306826,5.07%
1996-01-03,2914.478903199979,-6.99%
1996-01-04,2779.82997787214,-4.62%
1996-01-05,2804.014498679627,0.87%
1996-01-08,2774.5723464434914,-1.05%
1996-01-09,2350.062777437637,-15.30%
1996-01-10,2361.343078769338,0.48%
1996-01-11,2624.8689663599957,11.16%
1996-01-12,2589.433235314136,-1.35%
1996-01-15,2332.3025150474423,-9.93%
1996-01-16,2484.1354087770305,6.51%
1996-01-17,2476.6830025506993,-0.30%
1996-01-18,2597.0497964746633,4.86%
1996-01-19,2741.9651751179495,5.58%
1996-01-22,2838.208152764589,3.51%
1996-01-23,2780.3087064481915,-2.04%
1996-01-24,2998.006878163085,7.83%
1996-01-25,2845.108527376767,-5.10%
1996-01-26,2916.8052622666614,2.52%
1996-01-29,2904.5546801651417,-0.42%
1996-01-30,3022.18914471183,4.05%
1996-01-31,3143.681148329246,4.02%
1996-02-01,3304.008886894037,5.10%
1996-02-02,3296.0792655654914,-0.24%
1996-02-05,3527.464030008189,7.02%
1996-02-06,3592.016621757339,1.83%
1996-02-07,3519.8170876600166,-2.01%
1996-02-08,3669.761295594333,4.26%
1996-02-09,3655.449226541515,-0.39%
1996-02-12,3696.024712956126,1.11%
1996-02-13,3576.2735122563477,-3.24%
1996-02-14,3560.1802814511943,-0.45%
1996-02-15,3606.1066070819143,1.29%
1996-02-16,3585.551799421547,-0.57%
1996-02-20,3546.827839987794,-1.08%
1996-02-21,3726.652011475175,5.07%
1996-02-22,4013.976881559911,7.71%
1996-02-23,3998.322371721827,-0.39%
1996-02-26,3910.759111781119,-2.19%
1996-02-27,3785.223744292945,-3.21%
1996-02-28,3790.9015799093845,0.15%
1996-02-29,3636.232795449082,-4.08%
1996-03-01,3319.880542245012,-8.70%
1996-03-04,3266.0984774606427,-1.62%
1996-03-05,3500.277738294571,7.17%
1996-03-06,3362.7168231795945,-3.93%
1996-03-07,3390.963644494303,0.84%
1996-03-08,3092.897940143254,-8.79%
1996-03-11,3309.0915061592677,6.99%
1996-03-12,3202.869668811555,-3.21%
1996-03-13,3455.576085680787,7.89%
1996-03-14,3385.082333532899,-2.04%
1996-03-15,3570.923353643855,5.49%
1996-03-18,3770.1808767771827,5.58%
1996-03-19,3701.1865667321604,-1.83%
1996-03-20,3451.3564734777397,-6.75%
1996-03-21,3388.196650013097,-1.83%
1996-03-22,3410.5587479031833,0.66%
1996-03-25,3158.8595123079285,-7.38%
1996-03-26,3226.1432199200876,2.13%
1996-03-27,3321.9596735517143,2.97%
1996-03-28,3321.9596735517143,0.00%
1996-03-29,3347.8709590054177,0.78%
1996-04-01,3402.1064685413053,1.62%
1996-04-02,3449.0555378071754,1.38%
1996-04-03,3495.6177875675726,1.35%
1996-04-04,3486.17961954114,-0.27%
1996-04-08,3360.677153237659,-3.60%
1996-04-09,3367.734575259458,0.21%
1996-04-10,3335.404323336967,-0.96%
1996-04-11,3252.3527556858767,-2.49%
1996-04-12,3267.9640489131684,0.48%
1996-04-15,3366.0029703805635,3.00%
1996-04-16,3611.3845869213064,7.29%
1996-04-17,3520.3776953308893,-2.52%
1996-04-18,3736.8809235937388,6.15%
1996-04-19,3729.0334736541918,-0.21%
1996-04-22,3928.1638611473254,5.34%
1996-04-23,4114.358828165709,4.74%
1996-04-24,4293.333437190918,4.35%
1996-04-25,4344.853438437209,1.20%
1996-04-26,4344.853438437209,-0.00%
1996-04-29,4351.370718594865,0.15%
1996-04-30,4346.149073732551,-0.12%
1996-05-01,4475.229701222408,2.97%
1996-05-02,4143.615180361828,-7.41%
1996-05-03,4225.658760932992,1.98%
